subject_id,trial_no,filename,gender,age,experience,favorite_team,favorite_color,sim_psucc,impaired_vision,response_time,response_side,scene_id,red_count,blue_count,expected_side
26,19,id27_v1_r5_b6.jpg,f,28,more,blue,blue,0.7739978600876134,False,1056.9699160577802,blue,27,5,6,blue
26,56,id27_v2_r5_b6.jpg,f,28,more,blue,blue,0.7739978600876134,False,860.3977846709877,blue,27,5,6,blue
27,13,id27_v1_r5_b6.jpg,m,20,more,blue,neither,0.7138544807838118,False,829.6017103477811,red,27,5,6,blue
27,66,id27_v2_r5_b6.jpg,m,20,more,blue,neither,0.7138544807838118,False,966.6599872518484,blue,27,5,6,blue
28,11,id27_v1_r6_b5.jpg,f,22,more,neither,blue,0.8183493954624271,False,1159.190901592254,red,27,6,5,red
28,45,id27_v2_r6_b5.jpg,f,22,more,neither,blue,0.8183493954624271,False,928.98033880504,red,27,6,5,red
29,35,id27_v1_r6_b5.jpg,m,32,last-month,red,red,0.6749711299586898,False,1061.1002447958476,blue,27,6,5,red
29,48,id27_v2_r6_b5.jpg,m,32,last-month,red,red,0.6749711299586898,False,967.4922247830328,blue,27,6,5,red
30,32,id27_v1_r5_b6.jpg,f,33,more,neither,red,0.6268292407667938,False,879.4189222023499,blue,27,5,6,blue
30,70,id27_v2_r5_b6.jpg,f,33,more,neither,red,0.6268292407667938,False,998.3966345075124,red,27,5,6,blue
31,32,id27_v1_r6_b5.jpg,f,37,more,neither,neither,0.6564490802531627,False,948.3011346960756,blue,27,6,5,red
31,56,id27_v2_r6_b5.jpg,f,37,more,neither,neither,0.6564490802531627,False,714.7642644853067,blue,27,6,5,red
32,20,id27_v1_r5_b6.jpg,m,25,last-month,red,red,0.7770869207797262,False,1230.0865493207098,blue,27,5,6,blue
32,60,id27_v2_r5_b6.jpg,m,25,last-month,red,red,0.7770869207797262,False,994.3001617257596,blue,27,5,6,blue
33,34,id27_v1_r5_b6.jpg,f,26,more,neither,neither,0.7812453530196625,False,1216.5380850260597,blue,27,5,6,blue
33,52,id27_v2_r5_b6.jpg,f,26,more,neither,neither,0.7812453530196625,False,1431.7625915193494,blue,27,5,6,blue
34,32,id27_v1_r6_b5.jpg,f,28,more,neither,neither,0.7187556038607519,False,891.54272553972,blue,27,6,5,red
34,41,id27_v2_r6_b5.jpg,f,28,more,neither,neither,0.7187556038607519,False,637.9357910631492,red,27,6,5,red
35,14,id27_v1_r6_b5.jpg,f,23,more,red,blue,0.7645314254800949,False,1004.8300573513776,blue,27,6,5,red
35,55,id27_v2_r6_b5.jpg,f,23,more,red,blue,0.7645314254800949,False,809.7959379176242,red,27,6,5,red
36,36,id27_v1_r6_b5.jpg,m,22,last-year,red,blue,0.7714740967895627,False,625.8782801176488,red,27,6,5,red
36,66,id27_v2_r6_b5.jpg,m,22,last-year,red,blue,0.7714740967895627,False,662.2290156141429,blue,27,6,5,red
37,16,id27_v1_r6_b5.jpg,f,28,more,red,blue,0.7739294767147074,False,1079.042554279607,blue,27,6,5,red
37,62,id27_v2_r6_b5.jpg,f,28,more,red,blue,0.7739294767147074,False,654.9324993019086,blue,27,6,5,red
38,29,id27_v1_r6_b5.jpg,m,24,last-year,blue,neither,0.6992068292694563,False,1173.0802958420206,blue,27,6,5,red
38,42,id27_v2_r6_b5.jpg,m,24,last-year,blue,neither,0.6992068292694563,False,910.6815513809038,red,27,6,5,red
39,33,id27_v1_r6_b5.jpg,m,32,last-year,blue,neither,0.6373377608868145,False,807.5144068124521,red,27,6,5,red
39,78,id27_v2_r6_b5.jpg,m,32,last-year,blue,neither,0.6373377608868145,False,941.1874957285625,red,27,6,5,red
40,10,id27_v1_r5_b6.jpg,m,27,last-month,neither,red,0.6984369904851019,False,1124.6647576574658,blue,27,5,6,blue
40,71,id27_v2_r5_b6.jpg,m,27,last-month,neither,red,0.6984369904851019,False,771.4308272252315,blue,27,5,6,blue
41,13,id27_v1_r6_b5.jpg,f,34,more,both,neither,0.7631370958299696,False,1318.276644396475,blue,27,6,5,red
41,71,id27_v2_r6_b5.jpg,f,34,more,both,neither,0.7631370958299696,False,891.8467222163409,red,27,6,5,red
42,24,id27_v1_r6_b5.jpg,m,32,last-month,red,blue,0.8156214710119856,False,598.3884515791862,red,27,6,5,red
42,69,id27_v2_r6_b5.jpg,m,32,last-month,red,blue,0.8156214710119856,False,497.4190799652778,red,27,6,5,red
43,38,id27_v1_r6_b5.jpg,m,25,last-year,neither,neither,0.9154875193533464,False,724.2689561358441,red,27,6,5,red
43,62,id27_v2_r6_b5.jpg,m,25,last-year,neither,neither,0.9154875193533464,False,696.6925993103777,red,27,6,5,red
44,5,id27_v1_r6_b5.jpg,f,34,more,neither,neither,0.6945328747264802,False,1455.759996852934,red,27,6,5,red
44,49,id27_v2_r6_b5.jpg,f,34,more,neither,neither,0.7622921795778441,False,1098.0217447580872,red,27,6,5,red
45,6,id27_v1_r5_b6.jpg,m,34,last-month,neither,neither,0.6915332800308577,False,1345.3518255900551,blue,27,5,6,blue
45,56,id27_v2_r5_b6.jpg,m,34,last-month,neither,neither,0.740928514318776,False,1007.917351586328,red,27,5,6,blue
46,38,id27_v1_r6_b5.jpg,m,26,last-month,neither,neither,0.664080353979399,False,891.1617751392993,red,27,6,5,red
46,58,id27_v2_r6_b5.jpg,m,26,last-month,neither,neither,0.664080353979399,False,943.1097275592448,blue,27,6,5,red
47,34,id27_v1_r5_b6.jpg,m,25,last-year,neither,neither,0.7007341124043309,False,1270.7064252144737,blue,27,5,6,blue
47,51,id27_v2_r5_b6.jpg,m,25,last-year,neither,neither,0.7007341124043309,False,1136.3898496074762,blue,27,5,6,blue
48,17,id27_v1_r6_b5.jpg,m,32,last-month,red,blue,0.7789032925229495,False,790.8049783348984,red,27,6,5,red
48,67,id27_v2_r6_b5.jpg,m,32,last-month,red,blue,0.7789032925229495,False,913.8594943711494,blue,27,6,5,red
49,19,id27_v1_r5_b6.jpg,m,22,more,neither,red,0.7217693566727353,False,977.5877123618338,blue,27,5,6,blue
49,68,id27_v2_r5_b6.jpg,m,22,more,neither,red,0.7217693566727353,False,885.9029096647009,blue,27,5,6,blue
0,20,id12_v1_r6_b5.jpg,f,33,more,blue,neither,0.7754906067543342,False,826.1428278389866,red,12,6,5,red
0,69,id12_v2_r6_b5.jpg,f,33,more,blue,neither,0.7754906067543342,False,961.5699699310292,blue,12,6,5,red
1,18,id12_v1_r5_b6.jpg,f,27,more,neither,neither,0.7437558328794444,False,947.7706213708292,blue,12,5,6,blue
1,53,id12_v2_r5_b6.jpg,f,27,more,neither,neither,0.7437558328794444,False,877.1689562709294,blue,12,5,6,blue
2,31,id12_v1_r5_b6.jpg,f,35,more,blue,blue,0.8081640807106178,False,1226.6211454091351,red,12,5,6,blue
2,49,id12_v2_r5_b6.jpg,f,35,more,blue,blue,0.8081640807106178,False,1232.368262667536,blue,12,5,6,blue
3,20,id12_v1_r5_b6.jpg,m,32,last-month,neither,neither,0.7946375303256211,False,1207.525860793901,blue,12,5,6,blue
3,42,id12_v2_r5_b6.jpg,m,32,last-month,neither,neither,0.7946375303256211,False,847.509853099755,blue,12,5,6,blue
4,6,id12_v1_r6_b5.jpg,m,21,last-year,blue,neither,0.7816609032773031,False,877.7894938543619,red,12,6,5,red
4,75,id12_v2_r6_b5.jpg,m,21,last-year,blue,neither,0.8374938249399676,False,863.6520320909171,blue,12,6,5,red
5,36,id12_v1_r5_b6.jpg,f,37,more,neither,blue,0.8135529166360559,False,1102.8544293105808,blue,12,5,6,blue
5,61,id12_v2_r5_b6.jpg,f,37,more,neither,blue,0.8135529166360559,False,939.2170448195204,blue,12,5,6,blue
6,22,id12_v1_r6_b5.jpg,f,33,more,neither,neither,0.7536652615377167,False,911.8641206899126,red,12,6,5,red
6,74,id12_v2_r6_b5.jpg,f,33,more,neither,neither,0.7536652615377167,False,565.4338137493138,red,12,6,5,red
7,32,id12_v1_r6_b5.jpg,m,34,last-year,neither,neither,0.848343670114383,False,1152.7621761309929,red,12,6,5,red
7,55,id12_v2_r6_b5.jpg,m,34,last-year,neither,neither,0.848343670114383,False,726.0906670230365,red,12,6,5,red
8,25,id12_v1_r6_b5.jpg,f,22,more,neither,blue,0.7793132655235178,False,898.3573529843396,blue,12,6,5,red
8,49,id12_v2_r6_b5.jpg,f,22,more,neither,blue,0.7793132655235178,False,875.1143770802553,red,12,6,5,red
9,34,id12_v1_r5_b6.jpg,m,28,last-year,neither,neither,0.7617373504224362,False,943.7582861343944,blue,12,5,6,blue
9,53,id12_v2_r5_b6.jpg,m,28,last-year,neither,neither,0.7617373504224362,False,820.4340437036046,blue,12,5,6,blue
10,27,id12_v1_r6_b5.jpg,f,26,more,neither,neither,0.7848514636669099,False,673.7017876057088,blue,12,6,5,red
10,79,id12_v2_r6_b5.jpg,f,26,more,neither,neither,0.7848514636669099,False,793.341840084497,red,12,6,5,red
11,32,id12_v1_r5_b6.jpg,f,36,more,red,both,0.6811866164210881,False,1168.6487585038008,blue,12,5,6,blue
11,74,id12_v2_r5_b6.jpg,f,36,more,red,both,0.6811866164210881,False,930.5098256468872,red,12,5,6,blue
12,21,id12_v1_r5_b6.jpg,f,31,more,neither,neither,0.6920908424621751,False,1226.7034740556803,blue,12,5,6,blue
12,54,id12_v2_r5_b6.jpg,f,31,more,neither,neither,0.6920908424621751,False,973.4883065274154,blue,12,5,6,blue
13,18,id12_v1_r5_b6.jpg,f,34,more,blue,neither,0.7546019821657911,False,954.4129086918496,blue,12,5,6,blue
13,73,id12_v2_r5_b6.jpg,f,34,more,blue,neither,0.7546019821657911,False,852.2855569697196,red,12,5,6,blue
14,27,id12_v1_r5_b6.jpg,m,27,last-year,neither,both,0.7750526115085535,False,1138.0862802983925,blue,12,5,6,blue
14,58,id12_v2_r5_b6.jpg,m,27,last-year,neither,both,0.7750526115085535,False,867.0280601846623,blue,12,5,6,blue
15,14,id12_v1_r6_b5.jpg,m,24,last-month,blue,neither,0.8050993312066578,False,1082.3927565524264,red,12,6,5,red
15,47,id12_v2_r6_b5.jpg,m,24,last-month,blue,neither,0.8050993312066578,False,813.7704614458781,red,12,6,5,red
16,38,id12_v1_r6_b5.jpg,f,29,more,neither,neither,0.7356011541004699,False,820.0495451012446,red,12,6,5,red
16,79,id12_v2_r6_b5.jpg,f,29,more,neither,neither,0.7356011541004699,False,518.5532812624286,red,12,6,5,red
17,9,id12_v1_r6_b5.jpg,m,21,never,neither,blue,0.7460433860251224,False,1395.8501492033809,red,12,6,5,red
17,46,id12_v2_r6_b5.jpg,m,21,never,neither,blue,0.7460433860251224,False,994.4871938015542,red,12,6,5,red
18,35,id12_v1_r6_b5.jpg,f,34,more,both,neither,0.8089249601661682,False,886.2942815166916,blue,12,6,5,red
18,72,id12_v2_r6_b5.jpg,f,34,more,both,neither,0.8089249601661682,False,812.7166458489658,red,12,6,5,red
19,0,id12_v1_r5_b6.jpg,f,31,more,neither,neither,0.6477399487666429,False,1309.2210811288849,blue,12,5,6,blue
19,60,id12_v2_r5_b6.jpg,f,31,more,neither,neither,0.8096749359583035,False,869.3934296157754,red,12,5,6,blue
20,35,id12_v1_r5_b6.jpg,m,33,last-month,neither,both,0.701097779892576,False,862.5923986309713,red,12,5,6,blue
20,42,id12_v2_r5_b6.jpg,m,33,last-month,neither,both,0.701097779892576,False,831.0139656464478,blue,12,5,6,blue
21,17,id12_v1_r6_b5.jpg,f,26,more,neither,neither,0.7882742786919713,False,1137.4883006960922,red,12,6,5,red
21,72,id12_v2_r6_b5.jpg,f,26,more,neither,neither,0.7882742786919713,False,661.9076884765542,red,12,6,5,red
22,33,id12_v1_r5_b6.jpg,f,37,more,neither,blue,0.8255587308136851,False,1357.8251302644333,blue,12,5,6,blue
22,51,id12_v2_r5_b6.jpg,f,37,more,neither,blue,0.8255587308136851,False,1069.388279682303,blue,12,5,6,blue
23,35,id12_v1_r6_b5.jpg,m,36,last-year,neither,neither,0.8201586220268522,False,1160.1156280758653,red,12,6,5,red
23,43,id12_v2_r6_b5.jpg,m,36,last-year,neither,neither,0.8201586220268522,False,1199.4418696340465,red,12,6,5,red
24,10,id12_v1_r6_b5.jpg,m,34,last-year,neither,neither,0.6203800983709749,False,971.8938055055874,red,12,6,5,red
24,67,id12_v2_r6_b5.jpg,m,34,last-year,neither,neither,0.6203800983709749,False,1092.9007521748626,red,12,6,5,red
25,39,id12_v1_r6_b5.jpg,m,23,last-month,blue,neither,0.851491146312915,False,969.989672375832,red,12,6,5,red
25,56,id12_v2_r6_b5.jpg,m,23,last-month,blue,neither,0.851491146312915,False,815.1511137403088,red,12,6,5,red
26,8,id12_v1_r6_b5.jpg,f,28,more,blue,blue,0.809249618932182,False,847.1413654866769,red,12,6,5,red
26,79,id12_v2_r6_b5.jpg,f,28,more,blue,blue,0.8276416557260952,False,817.2238979887055,blue,12,6,5,red
27,9,id12_v1_r6_b5.jpg,m,20,more,blue,neither,0.8142698803299111,False,788.0829836492703,red,12,6,5,red
27,60,id12_v2_r6_b5.jpg,m,20,more,blue,neither,0.8142698803299111,False,762.4399273298129,red,12,6,5,red
28,10,id12_v1_r6_b5.jpg,f,22,more,neither,blue,0.8338171032513045,False,1109.3475285022505,red,12,6,5,red
28,46,id12_v2_r6_b5.jpg,f,22,more,neither,blue,0.8338171032513045,False,933.8403228772166,red,12,6,5,red
29,13,id12_v1_r6_b5.jpg,m,32,last-month,red,red,0.6904388377475672,False,1222.589800478976,blue,12,6,5,red
29,57,id12_v2_r6_b5.jpg,m,32,last-month,red,red,0.6904388377475672,False,874.1813389555333,red,12,6,5,red
30,20,id12_v1_r5_b6.jpg,f,33,more,neither,red,0.6422969485556712,False,1079.5863158460324,blue,12,5,6,blue
30,75,id12_v2_r5_b6.jpg,f,33,more,neither,red,0.6422969485556712,False,737.3167340754146,blue,12,5,6,blue
31,39,id12_v1_r5_b6.jpg,f,37,more,neither,neither,0.7213885534720296,False,805.9430652504456,blue,12,5,6,blue
31,55,id12_v2_r5_b6.jpg,f,37,more,neither,neither,0.7213885534720296,False,857.302695663823,blue,12,5,6,blue
32,13,id12_v1_r6_b5.jpg,m,25,last-month,red,red,0.712913486499217,False,791.1888228435619,red,12,6,5,red
32,69,id12_v2_r6_b5.jpg,m,25,last-month,red,red,0.712913486499217,False,986.4541788074904,blue,12,6,5,red
33,33,id12_v1_r6_b5.jpg,f,26,more,neither,neither,0.7664878772902769,False,913.8818901883618,red,12,6,5,red
33,74,id12_v2_r6_b5.jpg,f,26,more,neither,neither,0.7664878772902769,False,934.5533859881516,red,12,6,5,red
34,29,id12_v1_r6_b5.jpg,f,28,more,neither,neither,0.7342233116496293,False,646.0641297729159,red,12,6,5,red
34,54,id12_v2_r6_b5.jpg,f,28,more,neither,neither,0.7342233116496293,False,791.086110814001,red,12,6,5,red
35,10,id12_v1_r5_b6.jpg,f,23,more,red,blue,0.7725160012662814,False,1084.2424094662335,blue,12,5,6,blue
35,79,id12_v2_r5_b6.jpg,f,23,more,red,blue,0.7725160012662814,False,712.8641043955928,blue,12,5,6,blue
36,35,id12_v1_r5_b6.jpg,m,22,last-year,red,blue,0.7403370723504732,False,800.80057402263,red,12,5,6,blue
36,41,id12_v2_r5_b6.jpg,m,22,last-year,red,blue,0.7403370723504732,False,900.681924320943,blue,12,5,6,blue
37,34,id12_v1_r6_b5.jpg,f,28,more,red,blue,0.7893971845035848,False,820.5923169501058,red,12,6,5,red
37,47,id12_v2_r6_b5.jpg,f,28,more,red,blue,0.7893971845035848,False,759.052619302635,red,12,6,5,red
38,0,id12_v1_r5_b6.jpg,m,24,last-year,blue,neither,0.6024533635249001,False,1057.415669265624,blue,12,5,6,blue
38,64,id12_v2_r5_b6.jpg,m,24,last-year,blue,neither,0.753066704406125,False,932.4830255564912,blue,12,5,6,blue
39,7,id12_v1_r6_b5.jpg,m,32,last-year,blue,neither,0.6237918922901056,False,1229.2581083469722,blue,12,6,5,red
39,52,id12_v2_r6_b5.jpg,m,32,last-year,blue,neither,0.6528054686756919,False,1089.1681938945687,red,12,6,5,red
40,37,id12_v1_r5_b6.jpg,m,27,last-month,neither,red,0.7139046982739793,False,902.0159019133546,blue,12,5,6,blue
40,76,id12_v2_r5_b6.jpg,m,27,last-month,neither,red,0.7139046982739793,False,804.9738945876636,blue,12,5,6,blue
41,15,id12_v1_r6_b5.jpg,f,34,more,both,neither,0.778604803618847,False,1205.960612483579,red,12,6,5,red
41,62,id12_v2_r6_b5.jpg,f,34,more,both,neither,0.778604803618847,False,927.1276619070484,red,12,6,5,red
42,38,id12_v1_r5_b6.jpg,m,32,last-month,red,blue,0.791617632409453,False,913.9014957801404,blue,12,5,6,blue
42,75,id12_v2_r5_b6.jpg,m,32,last-month,red,blue,0.791617632409453,False,732.4598072538828,blue,12,5,6,blue
43,1,id12_v1_r5_b6.jpg,m,25,last-year,neither,neither,0.6225138555951274,False,1328.4898684587008,blue,12,5,6,blue
43,44,id12_v2_r5_b6.jpg,m,25,last-year,neither,neither,0.7571114459940738,False,1088.0909713720034,blue,12,5,6,blue
44,16,id12_v1_r5_b6.jpg,f,34,more,neither,neither,0.7763944683040789,False,1190.0295481174137,red,12,5,6,blue
44,79,id12_v2_r5_b6.jpg,f,34,more,neither,neither,0.7763944683040789,False,1273.5857991681123,blue,12,5,6,blue
45,2,id12_v1_r6_b5.jpg,m,34,last-month,neither,neither,0.6899948861751612,False,1186.094955413517,blue,12,6,5,red
45,64,id12_v2_r6_b5.jpg,m,34,last-month,neither,neither,0.8170992073126909,False,778.7970188857781,red,12,6,5,red
46,18,id12_v1_r6_b5.jpg,m,26,last-month,neither,neither,0.6795480617682764,False,1010.7322746244636,blue,12,6,5,red
46,76,id12_v2_r6_b5.jpg,m,26,last-month,neither,neither,0.6795480617682764,False,676.4534707589071,blue,12,6,5,red
47,37,id12_v1_r6_b5.jpg,m,25,last-year,neither,neither,0.8411703239217271,False,1526.8667875733347,red,12,6,5,red
47,59,id12_v2_r6_b5.jpg,m,25,last-year,neither,neither,0.8411703239217271,False,1198.8825332104716,red,12,6,5,red
48,38,id12_v1_r5_b6.jpg,m,32,last-month,red,blue,0.6806137824595061,False,928.5388832947732,red,12,5,6,blue
48,46,id12_v2_r5_b6.jpg,m,32,last-month,red,blue,0.6806137824595061,False,844.4006559553262,blue,12,5,6,blue
49,20,id12_v1_r5_b6.jpg,m,22,more,neither,red,0.7372370644616127,False,1019.649054892066,blue,12,5,6,blue
49,58,id12_v2_r5_b6.jpg,m,22,more,neither,red,0.7372370644616127,False,827.404928744175,blue,12,5,6,blue
0,21,id8_v1_r6_b5.jpg,f,33,more,blue,neither,0.7059880931645499,False,825.8789946687209,blue,8,6,5,red
0,53,id8_v2_r6_b5.jpg,f,33,more,blue,neither,0.7059880931645499,False,952.0222306019592,red,8,6,5,red
1,5,id8_v1_r5_b6.jpg,f,27,more,neither,neither,0.6143196909083569,False,928.096935833673,red,8,5,6,blue
1,50,id8_v2_r5_b6.jpg,f,27,more,neither,neither,0.67425331928966,False,1037.5706208278311,red,8,5,6,blue
2,21,id8_v1_r5_b6.jpg,f,35,more,blue,blue,0.7386615671208335,False,1157.3386590909,red,8,5,6,blue
2,64,id8_v2_r5_b6.jpg,f,35,more,blue,blue,0.7386615671208335,False,1313.890831688505,blue,8,5,6,blue
3,13,id8_v1_r5_b6.jpg,m,32,last-month,neither,neither,0.7251350167358368,False,806.1991414022534,blue,8,5,6,blue
3,52,id8_v2_r5_b6.jpg,m,32,last-month,neither,neither,0.7251350167358368,False,752.4720314350948,red,8,5,6,blue
4,32,id8_v1_r6_b5.jpg,m,21,last-year,blue,neither,0.7679913113501833,False,1000.1288223767796,blue,8,6,5,red
4,78,id8_v2_r6_b5.jpg,m,21,last-year,blue,neither,0.7679913113501833,False,776.5693243609356,blue,8,6,5,red
5,28,id8_v1_r6_b5.jpg,f,37,more,neither,blue,0.6620230915524624,False,884.3968020327936,red,8,6,5,red
5,68,id8_v2_r6_b5.jpg,f,37,more,neither,blue,0.6620230915524624,False,717.646020035093,red,8,6,5,red
6,4,id8_v1_r5_b6.jpg,f,33,more,neither,neither,0.6475804385566246,False,1091.9038487569144,blue,8,5,6,blue
6,53,id8_v2_r5_b6.jpg,f,33,more,neither,neither,0.7285279933762027,False,747.7974031004179,red,8,5,6,blue
7,11,id8_v1_r6_b5.jpg,m,34,last-year,neither,neither,0.7788411565245987,False,1065.7111448837384,red,8,6,5,red
7,41,id8_v2_r6_b5.jpg,m,34,last-year,neither,neither,0.7788411565245987,False,821.8985383139989,red,8,6,5,red
8,37,id8_v1_r5_b6.jpg,f,22,more,neither,blue,0.7221545356629296,False,777.5678715042704,red,8,5,6,blue
8,73,id8_v2_r5_b6.jpg,f,22,more,neither,blue,0.7221545356629296,False,736.3301869718616,blue,8,5,6,blue
9,13,id8_v1_r5_b6.jpg,m,28,last-year,neither,neither,0.6922348368326519,False,1066.051526485258,blue,8,5,6,blue
9,67,id8_v2_r5_b6.jpg,m,28,last-year,neither,neither,0.6922348368326519,False,585.7697560043271,blue,8,5,6,blue
10,2,id8_v1_r6_b5.jpg,f,26,more,neither,neither,0.6040724467317949,False,1049.6406791978393,blue,8,6,5,red
10,46,id8_v2_r6_b5.jpg,f,26,more,neither,neither,0.7153489500771256,False,821.2228241995659,red,8,6,5,red
11,39,id8_v1_r5_b6.jpg,f,36,more,red,both,0.6116841028313038,False,1124.776345342961,blue,8,5,6,blue
11,48,id8_v2_r5_b6.jpg,f,36,more,red,both,0.6116841028313038,False,1009.2249103116588,red,8,5,6,blue
12,6,id8_v1_r5_b6.jpg,f,31,more,neither,neither,0.5810824402808981,False,1183.2499607196564,blue,8,5,6,blue
12,73,id8_v2_r5_b6.jpg,f,31,more,neither,neither,0.6225883288723908,False,1093.783415313633,red,8,5,6,blue
13,19,id8_v1_r6_b5.jpg,f,34,more,blue,neither,0.6744235665343673,False,875.236154650817,red,8,6,5,red
13,51,id8_v2_r6_b5.jpg,f,34,more,blue,neither,0.6744235665343673,False,1021.2693010913118,red,8,6,5,red
14,3,id8_v1_r6_b5.jpg,m,27,last-year,neither,both,0.7049774968776437,False,890.6309472410859,red,8,6,5,red
14,76,id8_v2_r6_b5.jpg,m,27,last-year,neither,both,0.813435573320358,False,932.1081180621528,red,8,6,5,red
15,1,id8_v1_r5_b6.jpg,m,24,last-month,blue,neither,0.6301569191727021,False,1263.6868874462707,blue,8,5,6,blue
15,56,id8_v2_r5_b6.jpg,m,24,last-month,blue,neither,0.7664070638586917,False,909.6438886340616,blue,8,5,6,blue
16,3,id8_v1_r5_b6.jpg,f,29,more,neither,neither,0.5569414361091503,False,859.5932329820945,blue,8,5,6,blue
16,78,id8_v2_r5_b6.jpg,f,29,more,neither,neither,0.6426247339720964,False,911.6628127689876,blue,8,5,6,blue
17,3,id8_v1_r6_b5.jpg,m,21,never,neither,blue,0.586335422777293,False,934.6066168083194,red,8,6,5,red
17,53,id8_v2_r6_b5.jpg,m,21,never,neither,blue,0.6765408724353381,False,907.6582230740058,red,8,6,5,red
18,1,id8_v1_r5_b6.jpg,f,34,more,both,neither,0.6766454841937098,False,1324.6059484503462,red,8,5,6,blue
18,48,id8_v2_r5_b6.jpg,f,34,more,both,neither,0.8229472105058633,False,1264.1030898750073,blue,8,5,6,blue
19,33,id8_v1_r5_b6.jpg,f,31,more,neither,neither,0.7401724223685192,False,1250.188165144103,red,8,5,6,blue
19,57,id8_v2_r5_b6.jpg,f,31,more,neither,neither,0.7401724223685192,False,1151.566987811933,blue,8,5,6,blue
20,38,id8_v1_r6_b5.jpg,m,33,last-month,neither,both,0.8133103989493246,False,1183.2430066800976,red,8,6,5,red
20,76,id8_v2_r6_b5.jpg,m,33,last-month,neither,both,0.8133103989493246,False,888.1452858247303,red,8,6,5,red
21,2,id8_v1_r6_b5.jpg,f,26,more,neither,neither,0.606962823864069,False,924.0955779108208,red,8,6,5,red
21,75,id8_v2_r6_b5.jpg,f,26,more,neither,neither,0.718771765102187,False,697.5548721364156,blue,8,6,5,red
22,15,id8_v1_r6_b5.jpg,f,37,more,neither,blue,0.6881873257295481,False,1242.2453380391469,red,8,6,5,red
22,48,id8_v2_r6_b5.jpg,f,37,more,neither,blue,0.6881873257295481,False,1045.133829474658,red,8,6,5,red
23,11,id8_v1_r5_b6.jpg,m,36,last-year,neither,neither,0.6373348952551396,False,1210.9049235575435,red,8,5,6,blue
23,53,id8_v2_r5_b6.jpg,m,36,last-year,neither,neither,0.6373348952551396,False,1001.5214133657732,blue,8,5,6,blue
24,33,id8_v1_r5_b6.jpg,m,34,last-year,neither,neither,0.661513025750146,False,851.3948207280331,red,8,5,6,blue
24,50,id8_v2_r5_b6.jpg,m,34,last-year,neither,neither,0.661513025750146,False,823.3188667988067,red,8,5,6,blue
25,10,id8_v1_r5_b6.jpg,m,23,last-month,blue,neither,0.7077943963909837,False,931.3810600521958,blue,8,5,6,blue
25,55,id8_v2_r5_b6.jpg,m,23,last-month,blue,neither,0.7077943963909837,False,917.8727172382964,red,8,5,6,blue
26,20,id8_v1_r6_b5.jpg,f,28,more,blue,blue,0.7581391421363108,False,973.0490282144222,blue,8,6,5,red
26,52,id8_v2_r6_b5.jpg,f,28,more,blue,blue,0.7581391421363108,False,886.9850504738354,red,8,6,5,red
27,23,id8_v1_r5_b6.jpg,m,20,more,blue,neither,0.6598196749829048,False,1029.626015727471,red,8,5,6,blue
27,63,id8_v2_r5_b6.jpg,m,20,more,blue,neither,0.6598196749829048,False,801.262140011733,blue,8,5,6,blue
28,4,id8_v1_r5_b6.jpg,f,22,more,neither,blue,0.6971649550614062,False,1118.598889255675,red,8,5,6,blue
28,68,id8_v2_r5_b6.jpg,f,22,more,neither,blue,0.7843105744440819,False,1342.940786809348,red,8,5,6,blue
29,7,id8_v1_r5_b6.jpg,m,32,last-month,red,red,0.4991959077226698,False,1068.021677846502,red,8,5,6,blue
29,55,id8_v2_r5_b6.jpg,m,32,last-month,red,red,0.5224143220353522,False,1339.3802066183134,red,8,5,6,blue
30,31,id8_v1_r6_b5.jpg,f,33,more,neither,red,0.541406109551913,False,772.8310003774318,blue,8,6,5,red
30,49,id8_v2_r6_b5.jpg,f,33,more,neither,red,0.541406109551913,False,911.0945834057098,red,8,6,5,red
31,33,id8_v1_r6_b5.jpg,f,37,more,neither,neither,0.6024142744522558,False,931.0204492602588,red,8,6,5,red
31,60,id8_v2_r6_b5.jpg,f,37,more,neither,neither,0.6024142744522558,False,683.8707653464692,blue,8,6,5,red
32,26,id8_v1_r5_b6.jpg,m,25,last-month,red,red,0.7230521149788193,False,863.4495293607503,red,8,5,6,blue
32,65,id8_v2_r5_b6.jpg,m,25,last-month,red,red,0.7230521149788193,False,925.534733201194,blue,8,5,6,blue
33,11,id8_v1_r6_b5.jpg,f,26,more,neither,neither,0.6969853637004926,False,1090.9794421106255,red,8,6,5,red
33,73,id8_v2_r6_b5.jpg,f,26,more,neither,neither,0.6969853637004926,False,1123.5511778491973,blue,8,6,5,red
34,5,id8_v1_r5_b6.jpg,f,28,more,neither,neither,0.6556266542961688,False,932.151698363807,blue,8,5,6,blue
34,75,id8_v2_r5_b6.jpg,f,28,more,neither,neither,0.7195902303250634,False,830.9810603744666,blue,8,5,6,blue
35,18,id8_v1_r6_b5.jpg,f,23,more,red,blue,0.710496619679188,False,990.8398716412734,red,8,6,5,red
35,46,id8_v2_r6_b5.jpg,f,23,more,red,blue,0.710496619679188,False,779.1171293758077,red,8,6,5,red
36,24,id8_v1_r6_b5.jpg,m,22,last-year,red,blue,0.7174392909886558,False,911.0524113783232,red,8,6,5,red
36,44,id8_v2_r6_b5.jpg,m,22,last-year,red,blue,0.7174392909886558,False,787.1492835230562,red,8,6,5,red
37,18,id8_v1_r6_b5.jpg,f,28,more,red,blue,0.7198946709138004,False,756.0727504847339,red,8,6,5,red
