subject_id,trial_no,filename,gender,age,experience,favorite_team,favorite_color,impaired_vision,response_time,response_side
34,19,id10_v1_r5_b6.jpg,f,28,more,neither,neither,False,1449.3166288754658,blue
34,60,id10_v2_r6_b5.jpg,f,28,more,neither,neither,False,1159.611470499003,red
35,13,id10_v1_r6_b5.jpg,f,23,more,red,blue,False,729.4289048005201,red
35,74,id10_v2_r5_b6.jpg,f,23,more,red,blue,False,820.3066484158778,blue
36,14,id10_v1_r6_b5.jpg,m,22,last-year,red,blue,False,860.8835724043425,blue
36,40,id10_v2_r5_b6.jpg,m,22,last-year,red,blue,False,744.5231739247681,blue
37,23,id10_v1_r6_b5.jpg,m,28,last-year,red,blue,False,858.2527861021316,red
37,46,id10_v2_r5_b6.jpg,m,28,last-year,red,blue,False,1088.0607043957723,blue
38,23,id10_v1_r6_b5.jpg,f,24,more,blue,neither,False,870.0866307147485,red
38,75,id10_v2_r5_b6.jpg,f,24,more,blue,neither,False,922.7338852388325,blue
39,15,id10_v1_r6_b5.jpg,m,32,last-year,blue,neither,False,1147.1320539944495,red
39,61,id10_v2_r5_b6.jpg,m,32,last-year,blue,neither,False,881.5494018032292,red
40,3,id10_v1_r5_b6.jpg,m,27,last-month,neither,red,False,812.0501104560516,red
40,61,id10_v2_r6_b5.jpg,m,27,last-month,neither,red,False,919.4851142315089,red
41,4,id10_v1_r6_b5.jpg,m,34,last-year,both,neither,False,674.4799311333051,red
41,77,id10_v2_r5_b6.jpg,m,34,last-year,both,neither,False,755.8575184560334,blue
42,19,id10_v1_r6_b5.jpg,m,32,last-month,red,blue,False,730.4156316356921,blue
42,54,id10_v2_r5_b6.jpg,m,32,last-month,red,blue,False,963.9173438082927,red
43,26,id10_v1_r6_b5.jpg,m,25,last-year,neither,neither,False,884.5463257525514,red
43,72,id10_v2_r5_b6.jpg,m,25,last-year,neither,neither,False,1125.3122902396874,red
44,17,id10_v1_r5_b6.jpg,m,34,last-year,neither,neither,False,1046.6713407465793,blue
44,41,id10_v2_r6_b5.jpg,m,34,last-year,neither,neither,False,898.7067913229465,red
45,1,id10_v1_r5_b6.jpg,f,34,more,neither,neither,False,997.4707155875406,red
45,61,id10_v2_r6_b5.jpg,f,34,more,neither,neither,False,577.8919154932887,red
46,5,id10_v1_r6_b5.jpg,m,26,last-month,neither,neither,False,832.9444892932177,red
46,50,id10_v2_r5_b6.jpg,m,26,last-month,neither,neither,False,800.3163570179856,blue
47,33,id10_v1_r5_b6.jpg,f,25,more,neither,neither,False,1209.8583466341313,blue
47,69,id10_v2_r6_b5.jpg,f,25,more,neither,neither,False,661.4162425479564,red
48,37,id10_v1_r6_b5.jpg,m,32,last-month,red,blue,False,698.7260956848644,red
48,72,id10_v2_r5_b6.jpg,m,32,last-month,red,blue,False,720.2147917436017,blue
49,25,id10_v1_r6_b5.jpg,f,22,more,neither,red,False,785.3002498713314,red
49,57,id10_v2_r5_b6.jpg,f,22,more,neither,red,False,986.3976732096472,red
0,23,id39_v1_r5_b6.jpg,m,33,more,blue,neither,False,1006.6608778981905,blue
0,66,id39_v2_r6_b5.jpg,m,33,more,blue,neither,False,740.0957049100633,blue
1,11,id39_v1_r6_b5.jpg,f,27,more,neither,neither,False,849.0187923261657,red
1,47,id39_v2_r5_b6.jpg,f,27,more,neither,neither,False,1353.626039409525,blue
2,12,id39_v1_r6_b5.jpg,m,35,last-month,blue,blue,False,909.943486374068,red
2,76,id39_v2_r5_b6.jpg,m,35,last-month,blue,blue,False,975.4568105949464,red
3,35,id39_v1_r5_b6.jpg,f,32,more,neither,neither,False,819.1501420052973,blue
3,44,id39_v2_r6_b5.jpg,f,32,more,neither,neither,False,666.8418763967757,blue
4,38,id39_v1_r6_b5.jpg,m,21,last-year,blue,neither,False,703.5705964128076,red
4,58,id39_v2_r5_b6.jpg,m,21,last-year,blue,neither,False,867.9218298051923,blue
5,8,id39_v1_r5_b6.jpg,f,37,more,neither,blue,False,959.8006719967312,blue
5,43,id39_v2_r6_b5.jpg,f,37,more,neither,blue,False,1142.3748416093044,red
6,28,id39_v1_r5_b6.jpg,f,33,more,neither,neither,False,1362.7421082709689,blue
6,55,id39_v2_r6_b5.jpg,f,33,more,neither,neither,False,949.7091530604785,red
7,7,id39_v1_r5_b6.jpg,f,34,more,neither,neither,False,1079.3478561639888,blue
7,52,id39_v2_r6_b5.jpg,f,34,more,neither,neither,False,890.0775970063928,red
8,11,id39_v1_r6_b5.jpg,m,22,last-month,neither,blue,False,901.8770552453315,red
8,65,id39_v2_r5_b6.jpg,m,22,last-month,neither,blue,False,751.1468691863561,blue
9,20,id39_v1_r5_b6.jpg,m,28,last-year,neither,neither,False,1028.7406247227173,blue
9,52,id39_v2_r6_b5.jpg,m,28,last-year,neither,neither,False,956.266711467665,red
10,6,id39_v1_r6_b5.jpg,f,26,more,neither,neither,False,867.2162395186826,red
10,69,id39_v2_r5_b6.jpg,f,26,more,neither,neither,False,776.8633397393749,blue
11,20,id39_v1_r6_b5.jpg,m,36,last-year,red,both,False,1049.887091959354,red
11,60,id39_v2_r5_b6.jpg,m,36,last-year,red,both,False,1045.7543170781992,red
12,2,id39_v1_r6_b5.jpg,m,31,last-month,neither,neither,False,728.258443670778,red
12,70,id39_v2_r5_b6.jpg,m,31,last-month,neither,neither,False,729.0350676305154,blue
13,6,id39_v1_r5_b6.jpg,m,34,last-year,blue,neither,False,739.3024564487545,red
13,79,id39_v2_r6_b5.jpg,m,34,last-year,blue,neither,False,774.2209657681052,red
14,37,id39_v1_r6_b5.jpg,m,27,last-year,neither,both,False,638.567457451165,red
14,75,id39_v2_r5_b6.jpg,m,27,last-year,neither,both,False,723.5121207485815,red
15,37,id39_v1_r6_b5.jpg,m,24,last-month,blue,neither,False,967.5447108436966,blue
15,61,id39_v2_r5_b6.jpg,m,24,last-month,blue,neither,False,784.5089373811152,blue
16,13,id39_v1_r6_b5.jpg,m,29,last-month,neither,neither,False,842.9365261369346,red
16,68,id39_v2_r5_b6.jpg,m,29,last-month,neither,neither,False,831.8818457809567,blue
17,20,id39_v1_r5_b6.jpg,m,21,never,neither,blue,False,1199.7390957066614,red
17,62,id39_v2_r6_b5.jpg,m,21,never,neither,blue,False,858.2260885345472,blue
18,32,id39_v1_r6_b5.jpg,m,34,more,both,neither,False,933.5611029521706,red
18,56,id39_v2_r5_b6.jpg,m,34,more,both,neither,False,825.489138377945,blue
19,31,id39_v1_r6_b5.jpg,f,31,more,neither,neither,False,832.4164345564731,red
19,41,id39_v2_r5_b6.jpg,f,31,more,neither,neither,False,862.1292255264193,blue
20,7,id39_v1_r5_b6.jpg,m,33,last-month,neither,both,False,1321.560657467414,red
20,63,id39_v2_r6_b5.jpg,m,33,last-month,neither,both,False,1321.5357844707016,red
21,36,id39_v1_r6_b5.jpg,m,26,never,neither,neither,False,691.0169957806711,red
21,73,id39_v2_r5_b6.jpg,m,26,never,neither,neither,False,472.7009972322813,blue
22,18,id39_v1_r6_b5.jpg,f,37,more,neither,blue,False,913.6529082623963,red
22,69,id39_v2_r5_b6.jpg,f,37,more,neither,blue,False,862.753638439156,blue
23,3,id39_v1_r6_b5.jpg,m,36,last-year,neither,neither,False,942.8589949899233,red
23,78,id39_v2_r5_b6.jpg,m,36,last-year,neither,neither,False,1075.513973997406,blue
24,29,id39_v1_r6_b5.jpg,f,34,more,neither,neither,False,920.2032410654111,blue
24,57,id39_v2_r5_b6.jpg,f,34,more,neither,neither,False,1281.9186718587819,blue
25,6,id39_v1_r6_b5.jpg,m,23,last-month,blue,neither,False,806.2399900129047,red
25,46,id39_v2_r5_b6.jpg,m,23,last-month,blue,neither,False,789.3007806470857,blue
26,39,id39_v1_r6_b5.jpg,m,28,last-month,blue,blue,False,978.6111408729959,red
26,70,id39_v2_r5_b6.jpg,m,28,last-month,blue,blue,False,1023.6995712828156,blue
27,10,id39_v1_r5_b6.jpg,m,20,more,blue,neither,False,953.6670538266719,blue
27,46,id39_v2_r6_b5.jpg,m,20,more,blue,neither,False,933.1751834045464,red
28,26,id39_v1_r6_b5.jpg,m,22,last-year,neither,blue,False,1147.2665758633873,red
28,57,id39_v2_r5_b6.jpg,m,22,last-year,neither,blue,False,985.6645058291347,blue
29,24,id39_v1_r6_b5.jpg,m,32,last-month,red,red,False,778.9112394343897,red
29,67,id39_v2_r5_b6.jpg,m,32,last-month,red,red,False,823.3149441071122,blue
30,8,id39_v1_r6_b5.jpg,m,33,last-month,neither,red,False,1003.8575959029399,red
30,68,id39_v2_r5_b6.jpg,m,33,last-month,neither,red,False,1117.9265427452563,blue
31,38,id39_v1_r6_b5.jpg,m,37,last-year,neither,neither,False,891.6456216181508,red
31,48,id39_v2_r5_b6.jpg,m,37,last-year,neither,neither,False,688.0080146189953,blue
32,11,id39_v1_r5_b6.jpg,m,25,last-month,red,red,False,1215.2384374531046,blue
32,51,id39_v2_r6_b5.jpg,m,25,last-month,red,red,False,762.3882540736628,red
33,13,id39_v1_r6_b5.jpg,m,26,more,neither,neither,False,920.0421941974085,blue
33,66,id39_v2_r5_b6.jpg,m,26,more,neither,neither,False,880.4366588136678,red
34,9,id39_v1_r5_b6.jpg,f,28,more,neither,neither,False,1145.311700515154,red
34,73,id39_v2_r6_b5.jpg,f,28,more,neither,neither,False,789.5112752778399,red
35,2,id39_v1_r5_b6.jpg,f,23,more,red,blue,False,1152.1599447857698,blue
35,77,id39_v2_r6_b5.jpg,f,23,more,red,blue,False,943.3109010774931,red
36,3,id39_v1_r6_b5.jpg,m,22,last-year,red,blue,False,1042.1841661754715,red
36,43,id39_v2_r5_b6.jpg,m,22,last-year,red,blue,False,798.6657952896151,blue
37,24,id39_v1_r6_b5.jpg,m,28,last-year,red,blue,False,816.2932778658827,red
37,51,id39_v2_r5_b6.jpg,m,28,last-year,red,blue,False,1040.667489573387,blue
38,26,id39_v1_r6_b5.jpg,f,24,more,blue,neither,False,987.4075688187118,red
38,74,id39_v2_r5_b6.jpg,f,24,more,blue,neither,False,762.9147425706174,blue
39,6,id39_v1_r5_b6.jpg,m,32,last-year,blue,neither,False,1159.955048093481,blue
39,42,id39_v2_r6_b5.jpg,m,32,last-year,blue,neither,False,878.9615393843942,red
40,2,id39_v1_r5_b6.jpg,m,27,last-month,neither,red,False,1399.355185362823,red
40,63,id39_v2_r6_b5.jpg,m,27,last-month,neither,red,False,594.177344767809,red
41,25,id39_v1_r6_b5.jpg,m,34,last-year,both,neither,False,849.326724436541,red
41,63,id39_v2_r5_b6.jpg,m,34,last-year,both,neither,False,693.939734186316,blue
42,1,id39_v1_r5_b6.jpg,m,32,last-month,red,blue,False,1218.8881404879955,blue
42,76,id39_v2_r6_b5.jpg,m,32,last-month,red,blue,False,713.7390730885405,red
43,39,id39_v1_r6_b5.jpg,m,25,last-year,neither,neither,False,1193.960404904022,red
43,61,id39_v2_r5_b6.jpg,m,25,last-year,neither,neither,False,1022.2200925589497,blue
44,28,id39_v1_r6_b5.jpg,m,34,last-year,neither,neither,False,950.7246556888554,red
44,53,id39_v2_r5_b6.jpg,m,34,last-year,neither,neither,False,944.1220612289962,blue
45,15,id39_v1_r5_b6.jpg,f,34,more,neither,neither,False,947.8034912450004,red
45,62,id39_v2_r6_b5.jpg,f,34,more,neither,neither,False,868.2967393252142,red
46,21,id39_v1_r5_b6.jpg,m,26,last-month,neither,neither,False,870.8770132488798,blue
46,71,id39_v2_r6_b5.jpg,m,26,last-month,neither,neither,False,656.7800996955673,red
47,23,id39_v1_r5_b6.jpg,f,25,more,neither,neither,False,1198.9798372247778,blue
47,44,id39_v2_r6_b5.jpg,f,25,more,neither,neither,False,1085.3958581462455,red
48,4,id39_v1_r5_b6.jpg,m,32,last-month,red,blue,False,868.6168254089388,blue
48,68,id39_v2_r6_b5.jpg,m,32,last-month,red,blue,False,861.5619624123209,red
49,28,id39_v1_r6_b5.jpg,f,22,more,neither,red,False,788.161715067798,red
49,74,id39_v2_r5_b6.jpg,f,22,more,neither,red,False,870.1909682562621,blue
0,24,id5_v1_r6_b5.jpg,m,33,more,blue,neither,False,1014.8048809989989,red
0,45,id5_v2_r5_b6.jpg,m,33,more,blue,neither,False,1068.7433708593837,red
1,31,id5_v1_r5_b6.jpg,f,27,more,neither,neither,False,1258.6887963605027,red
1,56,id5_v2_r6_b5.jpg,f,27,more,neither,neither,False,845.9583882525197,blue
2,37,id5_v1_r6_b5.jpg,m,35,last-month,blue,blue,False,921.4127238411681,red
2,75,id5_v2_r5_b6.jpg,m,35,last-month,blue,blue,False,979.2559144548607,blue
3,38,id5_v1_r5_b6.jpg,f,32,more,neither,neither,False,1156.1886274491699,blue
3,79,id5_v2_r6_b5.jpg,f,32,more,neither,neither,False,711.8241197059474,blue
4,11,id5_v1_r5_b6.jpg,m,21,last-year,blue,neither,False,1176.8170790319245,blue
4,42,id5_v2_r6_b5.jpg,m,21,last-year,blue,neither,False,732.4298033527361,red
5,23,id5_v1_r6_b5.jpg,f,37,more,neither,blue,False,607.8064269269101,red
5,42,id5_v2_r5_b6.jpg,f,37,more,neither,blue,False,613.0258832534955,blue
6,2,id5_v1_r5_b6.jpg,f,33,more,neither,neither,False,851.8152615006472,blue
6,65,id5_v2_r6_b5.jpg,f,33,more,neither,neither,False,1222.9194995468815,red
7,27,id5_v1_r6_b5.jpg,f,34,more,neither,neither,False,987.3566312071209,red
7,72,id5_v2_r5_b6.jpg,f,34,more,neither,neither,False,1062.8172648109323,red
8,7,id5_v1_r6_b5.jpg,m,22,last-month,neither,blue,False,950.959390002775,red
8,45,id5_v2_r5_b6.jpg,m,22,last-month,neither,blue,False,839.6910595358167,red
9,28,id5_v1_r5_b6.jpg,m,28,last-year,neither,neither,False,1013.6507435136605,blue
9,64,id5_v2_r6_b5.jpg,m,28,last-year,neither,neither,False,1032.8057836096139,red
10,28,id5_v1_r5_b6.jpg,f,26,more,neither,neither,False,732.6711178429744,blue
10,65,id5_v2_r6_b5.jpg,f,26,more,neither,neither,False,893.8476769714287,blue
11,12,id5_v1_r6_b5.jpg,m,36,last-year,red,both,False,838.0405316922987,red
11,67,id5_v2_r5_b6.jpg,m,36,last-year,red,both,False,775.0444613875433,blue
12,22,id5_v1_r5_b6.jpg,m,31,last-month,neither,neither,False,1206.630956484201,blue
12,44,id5_v2_r6_b5.jpg,m,31,last-month,neither,neither,False,773.128804258954,red
13,8,id5_v1_r6_b5.jpg,m,34,last-year,blue,neither,False,1003.5895690128896,red
13,57,id5_v2_r5_b6.jpg,m,34,last-year,blue,neither,False,819.305742691253,blue
14,26,id5_v1_r6_b5.jpg,m,27,last-year,neither,both,False,712.9762498215166,blue
14,53,id5_v2_r5_b6.jpg,m,27,last-year,neither,both,False,819.7016994380302,blue
15,8,id5_v1_r5_b6.jpg,m,24,last-month,blue,neither,False,1276.2007303998616,blue
15,44,id5_v2_r6_b5.jpg,m,24,last-month,blue,neither,False,935.5442513622118,red
16,34,id5_v1_r6_b5.jpg,m,29,last-month,neither,neither,False,885.6289440123003,blue
16,51,id5_v2_r5_b6.jpg,m,29,last-month,neither,neither,False,1051.0846631058535,red
17,6,id5_v1_r5_b6.jpg,m,21,never,neither,blue,False,861.8566471250505,blue
17,71,id5_v2_r6_b5.jpg,m,21,never,neither,blue,False,698.6143148420169,blue
18,23,id5_v1_r6_b5.jpg,m,34,more,both,neither,False,1207.8478028497814,red
18,52,id5_v2_r5_b6.jpg,m,34,more,both,neither,False,952.8525824297104,blue
19,7,id5_v1_r6_b5.jpg,f,31,more,neither,neither,False,612.4862461314045,blue
19,59,id5_v2_r5_b6.jpg,f,31,more,neither,neither,False,847.5199859074633,blue
20,37,id5_v1_r5_b6.jpg,m,33,last-month,neither,both,False,990.5491483422988,blue
20,69,id5_v2_r6_b5.jpg,m,33,last-month,neither,both,False,927.9304707049197,red
21,28,id5_v1_r6_b5.jpg,m,26,never,neither,neither,False,865.603571147257,red
21,70,id5_v2_r5_b6.jpg,m,26,never,neither,neither,False,665.7483356035239,red
22,27,id5_v1_r6_b5.jpg,f,37,more,neither,blue,False,803.3516152268397,red
22,50,id5_v2_r5_b6.jpg,f,37,more,neither,blue,False,925.3980786572513,blue
23,23,id5_v1_r5_b6.jpg,m,36,last-year,neither,neither,False,1101.1801196206472,red
23,74,id5_v2_r6_b5.jpg,m,36,last-year,neither,neither,False,810.2770960549032,red
24,21,id5_v1_r5_b6.jpg,f,34,more,neither,neither,False,744.970079706655,blue
24,68,id5_v2_r6_b5.jpg,f,34,more,neither,neither,False,854.4346891185219,red
25,12,id5_v1_r6_b5.jpg,m,23,last-month,blue,neither,False,900.6881461057959,red
25,48,id5_v2_r5_b6.jpg,m,23,last-month,blue,neither,False,997.7320786703046,blue
26,38,id5_v1_r6_b5.jpg,m,28,last-month,blue,blue,False,888.9865154733158,red
26,53,id5_v2_r5_b6.jpg,m,28,last-month,blue,blue,False,650.3144168879785,blue
27,31,id5_v1_r5_b6.jpg,m,20,more,blue,neither,False,902.2814972115159,blue
27,70,id5_v2_r6_b5.jpg,m,20,more,blue,neither,False,1108.535378545559,red
28,20,id5_v1_r6_b5.jpg,m,22,last-year,neither,blue,False,966.3244723939173,red
28,55,id5_v2_r5_b6.jpg,m,22,last-year,neither,blue,False,1401.344869288173,blue
29,9,id5_v1_r6_b5.jpg,m,32,last-month,red,red,False,1190.7265885924264,red
29,76,id5_v2_r5_b6.jpg,m,32,last-month,red,red,False,776.357826745978,blue
30,17,id5_v1_r6_b5.jpg,m,33,last-month,neither,red,False,1067.5782423782484,blue
30,77,id5_v2_r5_b6.jpg,m,33,last-month,neither,red,False,1174.5959275394368,blue
31,27,id5_v1_r6_b5.jpg,m,37,last-year,neither,neither,False,864.0627689532907,red
31,65,id5_v2_r5_b6.jpg,m,37,last-year,neither,neither,False,770.5505209136998,red
32,34,id5_v1_r5_b6.jpg,m,25,last-month,red,red,False,1179.5944342478124,blue
32,59,id5_v2_r6_b5.jpg,m,25,last-month,red,red,False,662.1971862831565,red
33,15,id5_v1_r6_b5.jpg,m,26,more,neither,neither,False,1018.0291567115639,red
33,72,id5_v2_r5_b6.jpg,m,26,more,neither,neither,False,828.7356595798058,blue
34,18,id5_v1_r6_b5.jpg,f,28,more,neither,neither,False,1182.4926798840672,red
34,40,id5_v2_r5_b6.jpg,f,28,more,neither,neither,False,1078.176443419774,blue
35,29,id5_v1_r5_b6.jpg,f,23,more,red,blue,False,1094.3898958976201,red
35,68,id5_v2_r6_b5.jpg,f,23,more,red,blue,False,721.243086958648,red
36,7,id5_v1_r6_b5.jpg,m,22,last-year,red,blue,False,814.5814751255424,red
36,62,id5_v2_r5_b6.jpg,m,22,last-year,red,blue,False,1182.545924902124,blue
37,33,id5_v1_r5_b6.jpg,m,28,last-year,red,blue,False,1253.1256755300951,blue
37,40,id5_v2_r6_b5.jpg,m,28,last-year,red,blue,False,800.3683628865889,red
38,4,id5_v1_r5_b6.jpg,f,24,more,blue,neither,False,679.9502817036944,red
38,46,id5_v2_r6_b5.jpg,f,24,more,blue,neither,False,1031.4201737678823,blue
39,30,id5_v1_r6_b5.jpg,m,32,last-year,blue,neither,False,1165.160285650836,red
39,54,id5_v2_r5_b6.jpg,m,32,last-year,blue,neither,False,1017.122071146937,blue
40,31,id5_v1_r6_b5.jpg,m,27,last-month,neither,red,False,897.9507325661295,red
40,72,id5_v2_r5_b6.jpg,m,27,last-month,neither,red,False,615.3195682719346,blue
41,9,id5_v1_r6_b5.jpg,m,34,last-year,both,neither,False,714.8807967419654,blue
41,60,id5_v2_r5_b6.jpg,m,34,last-year,both,neither,False,719.7027703526034,blue
42,36,id5_v1_r5_b6.jpg,m,32,last-month,red,blue,False,830.6050518659323,blue
42,62,id5_v2_r6_b5.jpg,m,32,last-month,red,blue,False,1138.2351614142272,red
43,9,id5_v1_r5_b6.jpg,m,25,last-year,neither,neither,False,1412.6302957539801,red
43,68,id5_v2_r6_b5.jpg,m,25,last-year,neither,neither,False,973.2042800471362,red
44,35,id5_v1_r5_b6.jpg,m,34,last-year,neither,neither,False,1278.5979488801981,blue
44,57,id5_v2_r6_b5.jpg,m,34,last-year,neither,neither,False,653.7386588230929,red
45,7,id5_v1_r6_b5.jpg,f,34,more,neither,neither,False,975.5364383932098,blue
45,65,id5_v2_r5_b6.jpg,f,34,more,neither,neither,False,854.2451025157521,blue
46,2,id5_v1_r5_b6.jpg,m,26,last-month,neither,neither,False,846.205262489783,red
46,57,id5_v2_r6_b5.jpg,m,26,last-month,neither,neither,False,941.3504133568784,red
47,9,id5_v1_r6_b5.jpg,f,25,more,neither,neither,False,907.1831523275924,red
47,76,id5_v2_r5_b6.jpg,f,25,more,neither,neither,False,957.0739692531131,red
48,5,id5_v1_r6_b5.jpg,m,32,last-month,red,blue,False,903.8897208489751,red
48,56,id5_v2_r5_b6.jpg,m,32,last-month,red,blue,False,856.7690592893559,blue
49,37,id5_v1_r6_b5.jpg,f,22,more,neither,red,False,1112.8406140497534,blue
49,52,id5_v2_r5_b6.jpg,f,22,more,neither,red,False,1162.8136911887693,red
0,25,id1_v1_r6_b5.jpg,m,33,more,blue,neither,False,770.8820626175778,blue
0,67,id1_v2_r5_b6.jpg,m,33,more,blue,neither,False,980.2317175032068,blue
1,3,id1_v1_r6_b5.jpg,f,27,more,neither,neither,False,1300.9932599433039,blue
1,64,id1_v2_r5_b6.jpg,f,27,more,neither,neither,False,1009.3833729754757,blue
2,29,id1_v1_r5_b6.jpg,m,35,last-month,blue,blue,False,1381.1317234542412,blue
2,79,id1_v2_r6_b5.jpg,m,35,last-month,blue,blue,False,818.1778629798818,red
3,2,id1_v1_r6_b5.jpg,f,32,more,neither,neither,False,1170.2797790222587,blue
3,55,id1_v2_r5_b6.jpg,f,32,more,neither,neither,False,1218.9171022374157,red
4,8,id1_v1_r5_b6.jpg,m,21,last-year,blue,neither,False,991.9345210370344,red
4,57,id1_v2_r6_b5.jpg,m,21,last-year,blue,neither,False,774.4730075965465,red
5,27,id1_v1_r6_b5.jpg,f,37,more,neither,blue,False,772.7569091476926,red
5,55,id1_v2_r5_b6.jpg,f,37,more,neither,blue,False,953.8480737634777,blue
6,34,id1_v1_r5_b6.jpg,f,33,more,neither,neither,False,1380.16397939784,blue
6,57,id1_v2_r6_b5.jpg,f,33,more,neither,neither,False,818.7837373397944,red
7,25,id1_v1_r6_b5.jpg,f,34,more,neither,neither,False,1355.1420495011278,red
7,74,id1_v2_r5_b6.jpg,f,34,more,neither,neither,False,1052.515512685144,red
8,28,id1_v1_r6_b5.jpg,m,22,last-month,neither,blue,False,880.1203621364826,red
8,43,id1_v2_r5_b6.jpg,m,22,last-month,neither,blue,False,828.1234241729327,red
9,25,id1_v1_r5_b6.jpg,m,28,last-year,neither,neither,False,1072.8180298038158,blue
9,65,id1_v2_r6_b5.jpg,m,28,last-year,neither,neither,False,803.0443229231915,red
10,25,id1_v1_r5_b6.jpg,f,26,more,neither,neither,False,1201.342112776882,blue
10,50,id1_v2_r6_b5.jpg,f,26,more,neither,neither,False,769.5707260934981,red
11,33,id1_v1_r6_b5.jpg,m,36,last-year,red,both,False,874.5482110710288,red
11,43,id1_v2_r5_b6.jpg,m,36,last-year,red,both,False,888.1737876258356,blue
12,28,id1_v1_r6_b5.jpg,m,31,last-month,neither,neither,False,1025.5883733231803,red
12,45,id1_v2_r5_b6.jpg,m,31,last-month,neither,neither,False,923.5000174079948,red
13,24,id1_v1_r6_b5.jpg,m,34,last-year,blue,neither,False,933.8214313880279,red
13,48,id1_v2_r5_b6.jpg,m,34,last-year,blue,neither,False,1071.2947232755268,blue
14,38,id1_v1_r5_b6.jpg,m,27,last-year,neither,both,False,899.8158811894552,blue
14,64,id1_v2_r6_b5.jpg,m,27,last-year,neither,both,False,683.3244746166205,red
15,9,id1_v1_r6_b5.jpg,m,24,last-month,blue,neither,False,1052.7666887017829,red
15,49,id1_v2_r5_b6.jpg,m,24,last-month,blue,neither,False,1164.7405127708978,blue
16,20,id1_v1_r6_b5.jpg,m,29,last-month,neither,neither,False,910.5537606755115,red
16,71,id1_v2_r5_b6.jpg,m,29,last-month,neither,neither,False,1069.6393641601192,blue
17,17,id1_v1_r5_b6.jpg,m,21,never,neither,blue,False,1023.0818872111777,red
17,40,id1_v2_r6_b5.jpg,m,21,never,neither,blue,False,649.0652371809275,red
18,19,id1_v1_r5_b6.jpg,m,34,more,both,neither,False,1223.5775224562892,blue
18,46,id1_v2_r6_b5.jpg,m,34,more,both,neither,False,912.0386560812556,red
19,3,id1_v1_r6_b5.jpg,f,31,more,neither,neither,False,965.5707470929211,red
19,50,id1_v2_r5_b6.jpg,f,31,more,neither,neither,False,799.219263647158,blue
20,27,id1_v1_r5_b6.jpg,m,33,last-month,neither,both,False,1224.2357392727583,red
20,73,id1_v2_r6_b5.jpg,m,33,last-month,neither,both,False,1158.2437597786945,red
21,8,id1_v1_r5_b6.jpg,m,26,never,neither,neither,False,747.7722649462627,blue
21,77,id1_v2_r6_b5.jpg,m,26,never,neither,neither,False,837.2010075088588,red
22,0,id1_v1_r5_b6.jpg,f,37,more,neither,blue,False,789.7070520658182,blue
22,59,id1_v2_r6_b5.jpg,f,37,more,neither,blue,False,830.5562365471944,red
23,13,id1_v1_r6_b5.jpg,m,36,last-year,neither,neither,False,987.2533501414474,red
23,58,id1_v2_r5_b6.jpg,m,36,last-year,neither,neither,False,1115.0062170227802,blue
24,22,id1_v1_r6_b5.jpg,f,34,more,neither,neither,False,1137.336305025506,blue
24,69,id1_v2_r5_b6.jpg,f,34,more,neither,neither,False,762.3186352313141,red
25,34,id1_v1_r5_b6.jpg,m,23,last-month,blue,neither,False,1008.4320274796506,red
25,70,id1_v2_r6_b5.jpg,m,23,last-month,blue,neither,False,616.1135327260058,red
26,37,id1_v1_r5_b6.jpg,m,28,last-month,blue,blue,False,1017.170740085171,red
26,68,id1_v2_r6_b5.jpg,m,28,last-month,blue,blue,False,746.6332946178848,red
27,14,id1_v1_r6_b5.jpg,m,20,more,blue,neither,False,1081.7165678097033,red
27,77,id1_v2_r5_b6.jpg,m,20,more,blue,neither,False,1010.4301877405255,red
28,13,id1_v1_r6_b5.jpg,m,22,last-year,neither,blue,False,996.4463433603051,red
28,54,id1_v2_r5_b6.jpg,m,22,last-year,neither,blue,False,983.1626136152447,red
29,22,id1_v1_r5_b6.jpg,m,32,last-month,red,red,False,1317.87597696518,red
29,58,id1_v2_r6_b5.jpg,m,32,last-month,red,red,False,650.934590662665,red
30,18,id1_v1_r5_b6.jpg,m,33,last-month,neither,red,False,1148.4981443652596,red
30,63,id1_v2_r6_b5.jpg,m,33,last-month,neither,red,False,826.1616767699213,red
31,2,id1_v1_r5_b6.jpg,m,37,last-year,neither,neither,False,836.3688034264225,red
31,70,id1_v2_r6_b5.jpg,m,37,last-year,neither,neither,False,764.826486151521,blue
32,7,id1_v1_r5_b6.jpg,m,25,last-month,red,red,False,1292.723997058918,blue
32,58,id1_v2_r6_b5.jpg,m,25,last-month,red,red,False,714.7300036948828,red
33,24,id1_v1_r5_b6.jpg,m,26,more,neither,neither,False,1180.1617476784918,blue
33,53,id1_v2_r6_b5.jpg,m,26,more,neither,neither,False,788.7206904063978,red
34,11,id1_v1_r6_b5.jpg,f,28,more,neither,neither,False,1369.0874617298516,red
34,63,id1_v2_r5_b6.jpg,f,28,more,neither,neither,False,833.4208166702595,blue
35,28,id1_v1_r5_b6.jpg,f,23,more,red,blue,False,815.4939963915735,blue
35,62,id1_v2_r6_b5.jpg,f,23,more,red,blue,False,748.6547172199183,blue
36,21,id1_v1_r6_b5.jpg,m,22,last-year,red,blue,False,918.3053690970211,red
36,47,id1_v2_r5_b6.jpg,m,22,last-year,red,blue,False,963.3466015687039,blue
37,9,id1_v1_r5_b6.jpg,m,28,last-year,red,blue,False,1292.1729508979286,blue
